lat,lon,delta_g_mGal,Y12_7_sq,beta_V32,subspace_pct
-1.2653061224489797,79.48979591836735,-3082.1251490004165,0.006301000824119323,0.0021667628777319635,99.7833237122268
-1.2653061224489797,79.6938775510204,-3082.4453905664304,0.006301000824119323,0.002166436433729911,99.78335635662701
-1.2653061224489797,79.89795918367346,-3082.6055113494376,0.006301000824119323,0.002166273211728884,99.7833726788271
-1.2653061224489797,80.10204081632654,-3082.6055113494376,0.006301000824119323,0.002166273211728884,99.7833726788271
-1.2653061224489797,80.3061224489796,-3082.4453905664304,0.006301000824119326,0.0021664364337299112,99.78335635662701
-1.2653061224489797,80.51020408163265,-3082.1251490004165,0.006301000824119323,0.0021667628777319635,99.7833237122268
-1.2653061224489797,80.71428571428571,-3081.6447866513954,0.006301000824119326,0.0021672525437350437,99.7832747456265
-1.2653061224489797,80.91836734693878,-3081.004303519367,0.006301000824119323,0.0021679054317391496,99.78320945682609
-1.2653061224489797,81.12244897959184,-3080.2036996043316,0.006301000824119323,0.0021687215417442824,99.78312784582558
-1.2653061224489797,81.3265306122449,-3079.242974906289,0.006301000824119322,0.002169700873750442,99.78302991262495
-1.2653061224489797,81.53061224489795,-3078.1221294252396,0.006301000824119323,0.0021708434277576284,99.78291565722424
-1.2653061224489797,81.73469387755102,-3076.841163161183,0.006301000824119323,0.002172149203765841,99.78278507962341
-1.2653061224489797,81.93877551020408,-3075.400076114119,0.006301000824119326,0.0021736182017750806,99.7826381798225
-1.2653061224489797,82.14285714285714,-3073.7988682840482,0.006301000824119323,0.002175250421785346,99.78247495782146
-1.2653061224489797,82.34693877551021,-3072.0375396709705,0.006301000824119323,0.0021770458637966382,99.78229541362033
-1.2653061224489797,82.55102040816327,-3070.116090274885,0.006301000824119323,0.002179004527808958,99.7820995472191
-1.2653061224489797,82.75510204081633,-3068.0345200957936,0.006301000824119323,0.0021811264138223026,99.78188735861777
